Season,Team,ELO
2005,1161,1441
2005,1170,1415
2005,1186,1252
2005,1224,1011
2005,1314,2103
2005,1353,1508
2005,1357,1119
2005,1361,1444
2005,1374,1533
2005,1387,1512
2005,1394,1499
2005,1396,1619
2005,1397,1610
2005,1425,1572
2005,1110,1461
2005,1138,1725
2005,1141,1383
2005,1144,1051
2005,1159,1338
2005,1171,1356
2005,1205,1502
2005,1218,1504
2005,1226,1229
2005,1231,1712
2005,1235,1752
2005,1252,1440
2005,1264,1437
2005,1267,1392
2005,1269,1526
2005,1304,1617
2005,1317,1413
2005,1345,1465
2005,1349,1656
2005,1356,1806
2005,1383,1348
2005,1389,1508
2005,1422,1511
2005,1437,1925
2005,1131,1579
2005,1132,1560
2005,1243,1658
2005,1250,1356
2005,1257,2023
2005,1283,1698
2005,1331,1636
2005,1363,1232
2005,1375,1378
2005,1379,1372
2005,1392,1376
2005,1411,1358
2005,1419,1186
2005,1426,1286
2005,1449,1942
2005,1174,1359
2005,1175,1564
2005,1207,1652
2005,1263,1450
2005,1398,1384
2005,1424,1667
2005,1436,1741
2005,1103,1624
2005,1111,1475
2005,1123,1515
2005,1139,1444
2005,1145,1383
2005,1156,1269
2005,1169,1586
2005,1173,1594
2005,1217,1389
2005,1237,1463
2005,1239,1438
2005,1253,1412
2005,1284,1474
2005,1288,1352
2005,1290,1324
2005,1296,1432
2005,1340,1469
2005,1346,1209
2005,1351,1543
2005,1362,1565
2005,1372,1272
2005,1381,1347
2005,1386,1731
2005,1402,1343
2005,1408,1417
2005,1412,1756
2005,1430,1486
2005,1447,1488
2005,1176,1632
2005,1183,1352
2005,1371,1550
2005,1440,1234
2005,1273,1427
2005,1292,1545
2005,1325,1740
2005,1444,1570
2005,1106,1336
2005,1114,1599
2005,1135,1361
2005,1180,1607
2005,1227,1483
2005,1247,1449
2005,1285,1547
2005,1299,1122
2005,1313,1312
2005,1322,1563
2005,1442,1343
2005,1124,1362
2005,1208,1432
2005,1271,1009
2005,1293,1513
2005,1320,1667
2005,1413,1343
2005,1441,1209
2005,1459,1428
2005,1125,1467
2005,1216,1204
2005,1286,1388
2005,1164,1414
2005,1165,1426
2005,1197,1375
2005,1212,1365
2005,1238,1344
2005,1391,1294
2005,1410,1255
2005,1414,1473
2005,1421,1322
2005,1151,1568
2005,1259,1193
2005,1249,1438
2005,1360,1627
2005,1405,1610
2005,1105,1393
2005,1140,1425
2005,1190,1356
2005,1147,1133
2005,1373,1240
2005,1380,1283
2005,1404,1203
2005,1434,1412
2005,1142,1212
2005,1427,1444
2005,1194,1355
2005,1157,1289
2005,1204,1452
2005,1219,1297
2005,1255,1030
2005,1311,1064
2005,1399,1471
2005,1464,1159
2005,1294,1216
2005,1152,1370
2005,1225,1251
2005,1149,1385
2005,1270,1406
2005,1407,1371
2005,1369,1423
2005,1382,1168
2005,1251,1443
2005,1324,1515
2005,1282,1471
2005,1341,1095
2005,1108,1156
2005,1115,1093
2005,1119,1019
2006,1165,1397
2006,1393,1840
2006,1107,1566
2006,1126,1320
2006,1196,2061
2006,1204,1584
2006,1206,1889
2006,1324,1301
2006,1403,1597
2006,1439,1542
2006,1441,1362
2006,1448,1699
2006,1363,1215
2006,1414,1495
2006,1132,1318
2006,1347,1393
2006,1452,1809
2006,1459,1338
2006,1102,1695
2006,1150,1619
2006,1192,1530
2006,1246,1787
2006,1252,1546
2006,1274,1652
2006,1321,1600
2006,1423,1790
2006,1449,1879
2006,1453,1512
2006,1461,1488
2006,1139,1596
2006,1159,1264
2006,1180,1453
2006,1181,1992
2006,1234,1874
2006,1250,1515
2006,1355,1307
2006,1358,1569
2006,1371,1667
2006,1422,1296
2006,1426,1369
2006,1104,1732
2006,1106,1295
2006,1271,1136
2006,1272,1965
2006,1319,1568
2006,1359,1500
2006,1396,1615
2006,1400,1915
2006,1417,2003
2006,1170,1356
2006,1227,1547
2006,1111,1461
2006,1116,1776
2006,1129,1440
2006,1130,1915
2006,1137,1811
2006,1138,1538
2006,1148,1462
2006,1149,1389
2006,1155,1641
2006,1160,1706
2006,1161,1489
2006,1162,1233
2006,1163,1999
2006,1173,1510
2006,1174,1359
2006,1176,1467
2006,1185,1264
2006,1187,1247
2006,1191,1490
2006,1207,1831
2006,1210,1539
2006,1211,1947
2006,1221,1624
2006,1228,1853
2006,1231,1776
2006,1242,1899
2006,1243,1589
2006,1258,1512
2006,1261,1951
2006,1266,1726
2006,1268,1706
2006,1269,1503
2006,1276,1661
2006,1278,1657
2006,1279,1483
2006,1301,1726
2006,1304,1647
2006,1307,1583
2006,1310,1416
2006,1318,1633
2006,1329,1668
2006,1330,1645
2006,1350,1446
2006,1356,1740
2006,1360,1550
2006,1364,1441
2006,1376,1730
2006,1378,1361
2006,1379,1344
2006,1382,1263
2006,1383,1298
2006,1386,1702
2006,1397,1764
2006,1407,1422
2006,1420,1244
2006,1424,1624
2006,1428,1522
2006,1435,1681
2006,1437,1985
2006,1438,1639
2006,1443,1708
2006,1456,1279
2006,1457,1646
2006,1458,1665
2006,1463,1370
2006,1125,1612
2006,1128,1470
2006,1133,1820
2006,1153,1733
2006,1166,1715
2006,1197,1304
2006,1199,1731
2006,1217,1298
2006,1218,1571
2006,1219,1407
2006,1220,1799
2006,1237,1493
2006,1244,1248
2006,1256,1650
2006,1257,1697
2006,1259,1415
2006,1260,1586
2006,1280,1601
2006,1283,1764
2006,1305,1835
2006,1314,1910
2006,1328,1730
2006,1336,1622
2006,1338,1852
2006,1345,1460
2006,1346,1286
2006,1348,1502
2006,1354,1424
2006,1372,1462
2006,1384,1113
2006,1385,1559
2006,1429,1714
2006,1430,1445
2006,1450,1435
2006,1462,1688
2006,1120,1539
2006,1154,1242
2006,1169,1326
2006,1179,1387
2006,1184,1398
2006,1208,1559
2006,1247,1610
2006,1249,1440
2006,1281,1512
2006,1320,1675
2006,1323,1675
2006,1326,1877
2006,1332,1608
2006,1339,1435
2006,1343,1484
2006,1353,1657
2006,1361,1749
2006,1399,1491
2006,1401,1821
2006,1419,1272
2006,1455,1797
2006,1112,1756
2006,1119,1047
2006,1141,1171
2006,1143,1711
2006,1175,1508
2006,1200,1596
2006,1236,1339
2006,1240,1477
2006,1275,1684
2006,1285,1717
2006,1291,1365
2006,1292,1543
2006,1334,1725
2006,1335,1591
2006,1340,1426
2006,1344,1575
2006,1357,1256
2006,1362,1470
2006,1451,1339
2006,1114,1411
2006,1115,1329
2006,1140,1710
2006,1172,1629
2006,1198,1348
2006,1205,1511
2006,1209,1306
2006,1245,1785
2006,1333,1549
2006,1374,1403
2006,1387,1598
2006,1395,1315
2006,1406,1370
2006,1408,1460
2006,1447,1358
2006,1113,1518
2006,1135,1336
2006,1168,1469
2006,1201,1519
2006,1203,1877
2006,1233,1652
2006,1235,1574
2006,1277,1753
2006,1331,1604
2006,1390,1658
2006,1405,1652
2006,1434,1430
2006,1284,1570
2006,1369,1165
2006,1122,1448
2006,1171,1258
2006,1311,1215
2006,1368,1493
2006,1375,1714
2006,1410,1087
2006,1412,1785
2006,1425,1574
2006,1103,1675
2006,1123,1358
2006,1177,1620
2006,1216,1367
2006,1226,1394
2006,1229,1381
2006,1232,1514
2006,1241,1181
2006,1265,1586
2006,1267,1417
2006,1282,1420
2006,1295,1434
2006,1306,1394
2006,1322,1745
2006,1325,1624
2006,1337,1339
2006,1351,1277
2006,1365,1502
2006,1409,1427
2006,1416,1489
2006,1433,1602
2006,1436,1391
2006,1248,1256
2006,1190,1370
2006,1202,1397
2006,1296,1562
2006,1352,1366
2006,1373,1524
2006,1178,1533
2006,1222,1675
2006,1349,1406
2006,1381,1303
2006,1442,1161
2006,1156,1348
2006,1186,1510
2006,1194,1432
2006,1253,1600
2006,1255,1247
2006,1313,1346
2006,1394,1544
2006,1431,1679
2006,1144,1278
2006,1273,1271
2006,1286,1383
2006,1389,1536
2006,1404,1403
2006,1239,1043
2006,1117,1392
2006,1127,1481
2006,1182,1170
2006,1193,1351
2006,1225,1167
2006,1238,1309
2006,1254,1378
2006,1293,1704
2006,1308,1628
2006,1317,1371
2006,1454,1726
2006,1152,1454
2006,1413,1222
2006,1263,1357
2006,1298,1202
2006,1131,1402
2006,1151,1560
2006,1214,1388
2006,1427,1341
2006,1110,1414
2006,1460,1439
2006,1440,1117
2006,1264,1561
2006,1224,1193
2006,1380,1522
2006,1421,1300
2006,1444,1490
2006,1145,1391
2006,1157,1584
2006,1418,1564
2006,1316,1144
2006,1398,1464
2006,1158,1512
2006,1341,1051
2006,1402,1117
2006,1147,1079
2006,1388,1637
2006,1464,1231
2006,1183,1211
2006,1270,1370
2006,1189,1478
2006,1294,1160
2006,1309,1408
2006,1108,1223
2006,1142,1357
2006,1212,1307
2006,1290,1215
2006,1391,1492
2006,1392,1128
2006,1415,1221
2006,1251,1200
2006,1105,1357
2006,1164,1314
2006,1411,1197
2006,1299,1144
2006,1366,965
2006,1287,1143
2006,1288,1090
2006,1124,1480
2007,1268,1827
2007,1436,1672
2007,1214,1356
2007,1277,1766
2007,1464,1460
2007,1141,1411
2007,1152,1251
2007,1400,1857
2007,1102,1652
2007,1104,1667
2007,1110,1459
2007,1116,1752
2007,1119,1314
2007,1120,1622
2007,1130,1756
2007,1138,1339
2007,1139,1788
2007,1153,1481
2007,1155,1672
2007,1160,1459
2007,1163,1615
2007,1165,1475
2007,1169,1329
2007,1172,1793
2007,1196,2096
2007,1200,1596
2007,1201,1698
2007,1203,1726
2007,1208,1705
2007,1210,1733
2007,1211,1727
2007,1235,1562
2007,1237,1447
2007,1245,1674
2007,1248,1232
2007,1258,1396
2007,1260,1624
2007,1276,1719
2007,1279,1725
2007,1281,1627
2007,1295,1529
2007,1298,1294
2007,1301,1733
2007,1322,1480
2007,1323,1801
2007,1326,2104
2007,1328,1626
2007,1329,1674
2007,1330,1745
2007,1332,1913
2007,1333,1456
2007,1336,1452
2007,1361,1692
2007,1364,1477
2007,1368,1349
2007,1375,1529
2007,1376,1584
2007,1381,1329
2007,1382,1279
2007,1385,1626
2007,1392,1222
2007,1393,1797
2007,1397,1860
2007,1401,1874
2007,1404,1230
2007,1419,1404
2007,1424,1906
2007,1430,1610
2007,1431,1375
2007,1439,1739
2007,1450,1808
2007,1452,1764
2007,1454,1384
2007,1105,1159
2007,1107,1635
2007,1123,1289
2007,1133,1740
2007,1142,1618
2007,1150,1496
2007,1158,1644
2007,1173,1613
2007,1185,1418
2007,1187,1165
2007,1202,1431
2007,1206,1619
2007,1207,2047
2007,1217,1356
2007,1219,1472
2007,1242,2025
2007,1243,1752
2007,1249,1421
2007,1254,1244
2007,1259,1521
2007,1267,1489
2007,1269,1702
2007,1274,1545
2007,1280,1722
2007,1283,1748
2007,1309,1406
2007,1312,1128
2007,1325,1508
2007,1340,1458
2007,1343,1257
2007,1372,1312
2007,1389,1166
2007,1390,1667
2007,1391,1281
2007,1395,1488
2007,1403,1695
2007,1412,1486
2007,1414,1454
2007,1415,1203
2007,1443,1559
2007,1448,1634
2007,1460,1737
2007,1461,1584
2007,1462,1803
2007,1181,1727
2007,1199,1719
2007,1204,1420
2007,1221,1701
2007,1224,1095
2007,1284,1288
2007,1307,1445
2007,1317,1587
2007,1320,1618
2007,1324,1507
2007,1335,1683
2007,1338,1914
2007,1366,1226
2007,1374,1324
2007,1388,1533
2007,1410,1276
2007,1438,1727
2007,1440,1309
2007,1449,1728
2007,1458,1896
2007,1114,1359
2007,1162,1450
2007,1166,1798
2007,1178,1400
2007,1182,1324
2007,1184,1569
2007,1218,1618
2007,1222,1642
2007,1228,1737
2007,1231,1745
2007,1234,1703
2007,1252,1424
2007,1266,1769
2007,1278,1445
2007,1282,1383
2007,1319,1540
2007,1345,1782
2007,1352,1349
2007,1378,1451
2007,1406,1484
2007,1423,1327
2007,1433,1808
2007,1434,1444
2007,1103,1739
2007,1124,1582
2007,1125,1617
2007,1131,1379
2007,1147,1256
2007,1226,1333
2007,1229,1549
2007,1232,1484
2007,1264,1364
2007,1265,1656
2007,1291,1306
2007,1308,1750
2007,1314,1954
2007,1321,1469
2007,1337,1353
2007,1344,1653
2007,1350,1359
2007,1362,1469
2007,1386,1575
2007,1408,1621
2007,1441,1301
2007,1455,1590
2007,1457,1803
2007,1112,1742
2007,1143,1625
2007,1190,1598
2007,1246,1773
2007,1253,1709
2007,1255,1185
2007,1305,1835
2007,1331,1630
2007,1349,1489
2007,1357,1511
2007,1417,1963
2007,1426,1375
2007,1117,1539
2007,1127,1363
2007,1144,1351
2007,1149,1138
2007,1225,1168
2007,1272,1990
2007,1379,1556
2007,1407,1398
2007,1170,1297
2007,1177,1717
2007,1179,1638
2007,1198,1374
2007,1244,1387
2007,1250,1317
2007,1261,1668
2007,1275,1661
2007,1339,1342
2007,1387,1621
2007,1429,1703
2007,1437,1807
2007,1442,1183
2007,1129,1574
2007,1135,1374
2007,1140,1785
2007,1148,1643
2007,1159,1296
2007,1180,1727
2007,1191,1519
2007,1192,1304
2007,1247,1322
2007,1257,1851
2007,1263,1306
2007,1304,1584
2007,1347,1163
2007,1351,1417
2007,1365,1629
2007,1405,1645
2007,1409,1565
2007,1416,1591
2007,1420,1355
2007,1425,1834
2007,1447,1272
2007,1451,1554
2007,1459,1313
2007,1156,1323
2007,1157,1321
2007,1176,1163
2007,1193,1479
2007,1209,1413
2007,1286,1306
2007,1348,1637
2007,1356,1930
2007,1161,1587
2007,1296,1288
2007,1384,1238
2007,1394,1693
2007,1444,1531
2007,1456,1438
2007,1113,1426
2007,1151,1431
2007,1164,1347
2007,1183,1290
2007,1236,1347
2007,1238,1477
2007,1287,1226
2007,1318,1518
2007,1422,1486
2007,1145,1315
2007,1168,1494
2007,1194,1488
2007,1241,1236
2007,1256,1459
2007,1290,1442
2007,1334,1401
2007,1346,1405
2007,1373,1581
2007,1175,1559
2007,1220,1690
2007,1227,1490
2007,1358,1541
2007,1369,1275
2007,1398,1284
2007,1132,1318
2007,1137,1701
2007,1197,1501
2007,1216,1346
2007,1239,1389
2007,1293,1493
2007,1371,1511
2007,1428,1553
2007,1435,1812
2007,1285,1461
2007,1306,1309
2007,1399,1509
2007,1427,1184
2007,1106,1201
2007,1111,1697
2007,1186,1462
2007,1292,1452
2007,1355,1160
2007,1271,1017
2007,1299,1343
2007,1313,1285
2007,1359,1390
2007,1453,1508
2007,1310,1713
2007,1396,1438
2007,1402,1160
2007,1122,1526
2007,1240,1294
2007,1251,1304
2007,1270,1440
2007,1273,1266
2007,1353,1468
2007,1354,1306
2007,1360,1522
2007,1413,1201
2007,1418,1337
2007,1421,1335
2007,1363,1243
2007,1288,1284
2007,1146,1280
2007,1205,1277
2007,1463,1507
2007,1171,1275
2007,1294,1131
2007,1380,1316
2007,1189,1220
2007,1411,1223
2007,1383,1316
2007,1174,1199
2007,1108,1236
2007,1212,1276
2007,1154,1173
2007,1115,1335
2007,1311,1315
2007,1126,1220
2007,1445,1158
2007,1341,1192
2007,1233,1132
2007,1316,1038
2008,1272,2105
2008,1350,1578
2008,1205,1413
2008,1246,1744
2008,1404,1434
2008,1146,1243
2008,1163,1775
2008,1328,1789
2008,1102,1566
2008,1104,1638
2008,1116,1798
2008,1125,1678
2008,1129,1715
2008,1131,1449
2008,1135,1605
2008,1139,1901
2008,1147,1207
2008,1150,1692
2008,1156,1658
2008,1159,1522
2008,1166,1716
2008,1168,1702
2008,1180,1335
2008,1181,1862
2008,1182,1511
2008,1196,1685
2008,1199,1740
2008,1200,1501
2008,1201,1421
2008,1206,1631
2008,1208,1711
2008,1222,1617
2008,1234,1479
2008,1235,1474
2008,1241,1341
2008,1242,2151
2008,1243,1722
2008,1269,1736
2008,1276,1511
2008,1285,1396
2008,1294,1365
2008,1298,1482
2008,1307,1717
2008,1320,1620
2008,1325,1549
2008,1329,1730
2008,1338,1878
2008,1348,1575
2008,1353,1451
2008,1360,1723
2008,1361,1621
2008,1364,1613
2008,1368,1423
2008,1376,1603
2008,1383,1208
2008,1387,1547
2008,1390,1904
2008,1397,1969
2008,1401,1794
2008,1406,1444
2008,1408,1510
2008,1414,1579
2008,1417,2077
2008,1421,1530
2008,1422,1588
2008,1424,1854
2008,1428,1578
2008,1429,1683
2008,1431,1578
2008,1433,1718
2008,1437,1825
2008,1439,1750
2008,1441,1301
2008,1443,1842
2008,1447,1584
2008,1448,1632
2008,1450,1859
2008,1453,1503
2008,1110,1632
2008,1130,1551
2008,1132,1386
2008,1137,1365
2008,1140,1792
2008,1153,1538
2008,1165,1681
2008,1169,1523
2008,1171,1261
2008,1173,1705
2008,1178,1297
2008,1203,1506
2008,1207,1930
2008,1221,1426
2008,1227,1575
2008,1264,1318
2008,1266,1802
2008,1273,1195
2008,1278,1651
2008,1279,1667
2008,1280,1805
2008,1293,1427
2008,1304,1711
2008,1313,1336
2008,1332,1703
2008,1334,1559
2008,1352,1676
2008,1380,1219
2008,1388,1671
2008,1403,1634
2008,1405,1481
2008,1411,1109
2008,1412,1709
2008,1420,1624
2008,1423,1574
2008,1435,1771
2008,1445,1231
2008,1451,1482
2008,1462,1922
2008,1463,1407
2008,1106,1420
2008,1124,1661
2008,1142,1362
2008,1185,1450
2008,1210,1678
2008,1211,1742
2008,1214,1421
2008,1217,1240
2008,1228,1685
2008,1239,1476
2008,1259,1563
2008,1265,1524
2008,1268,1642
2008,1299,1305
2008,1330,1559
2008,1339,1263
2008,1343,1167
2008,1346,1405
2008,1359,1342
2008,1371,1521
2008,1416,1507
2008,1438,1624
2008,1444,1617
2008,1458,1972
2008,1114,1542
2008,1119,1423
2008,1155,1803
2008,1162,1357
2008,1195,1250
2008,1231,1744
2008,1248,1331
2008,1261,1589
2008,1281,1583
2008,1323,1825
2008,1326,1718
2008,1336,1594
2008,1382,1311
2008,1386,1691
2008,1393,1712
2008,1400,1977
2008,1409,1700
2008,1426,1534
2008,1112,1670
2008,1120,1500
2008,1138,1342
2008,1157,1299
2008,1176,1289
2008,1255,1223
2008,1260,1441
2008,1275,1591
2008,1277,1862
2008,1286,1341
2008,1287,1352
2008,1305,1683
2008,1372,1616
2008,1373,1729
2008,1395,1477
2008,1449,1633
2008,1455,1401
2008,1464,1316
2008,1107,1429
2008,1127,1384
2008,1133,1624
2008,1143,1636
2008,1216,1487
2008,1219,1416
2008,1229,1789
2008,1250,1398
2008,1288,1544
2008,1308,1672
2008,1309,1449
2008,1314,2089
2008,1317,1541
2008,1347,1273
2008,1358,1528
2008,1381,1421
2008,1385,1534
2008,1394,1366
2008,1430,1433
2008,1454,1459
2008,1111,1500
2008,1160,1498
2008,1161,1283
2008,1186,1337
2008,1193,1498
2008,1245,1798
2008,1271,1046
2008,1274,1734
2008,1301,1532
2008,1344,1595
2008,1345,1797
2008,1363,1352
2008,1425,1797
2008,1434,1621
2008,1103,1663
2008,1158,1467
2008,1192,1216
2008,1194,1482
2008,1204,1493
2008,1244,1309
2008,1254,1361
2008,1256,1271
2008,1292,1584
2008,1310,1560
2008,1340,1680
2008,1457,1607
2008,1122,1637
2008,1152,1341
2008,1167,1252
2008,1177,1539
2008,1189,1473
2008,1190,1526
2008,1220,1454
2008,1224,1073
2008,1237,1652
2008,1247,1552
2008,1251,1356
2008,1252,1425
2008,1253,1221
2008,1257,1940
2008,1258,1169
2008,1263,1117
2008,1283,1625
2008,1284,1205
2008,1295,1487
2008,1306,1257
2008,1319,1577
2008,1324,1501
2008,1351,1630
2008,1356,1695
2008,1362,1347
2008,1366,1318
2008,1375,1696
2008,1378,1462
2008,1389,1172
2008,1402,1348
2008,1427,1350
2008,1218,1354
2008,1333,1310
2008,1396,1772
2008,1452,1846
2008,1318,1488
2008,1365,1425
2008,1460,1629
2008,1461,1434
2008,1113,1696
2008,1115,1216
2008,1148,1433
2008,1232,1546
2008,1267,1503
2008,1322,1458
2008,1331,1669
2008,1335,1435
2008,1369,1158
2008,1436,1446
2008,1442,1286
2008,1198,1350
2008,1300,1192
2008,1337,1357
2008,1391,1395
2008,1413,1195
2008,1440,1308
2008,1149,1237
2008,1151,1474
2008,1164,1454
2008,1354,1319
2008,1355,1151
2008,1117,1277
2008,1144,1177
2008,1172,1931
2008,1179,1835
2008,1191,1376
2008,1197,1382
2008,1209,1320
2008,1238,1324
2008,1415,1353
2008,1456,1523
2008,1154,1100
2008,1282,1324
2008,1341,1160
2008,1419,1273
2008,1410,1421
2008,1233,1314
2008,1349,1173
2008,1357,1554
2008,1126,1157
2008,1141,1453
2008,1175,1402
2008,1184,1328
2008,1226,1388
2008,1270,1363
2008,1291,1599
2008,1296,1236
2008,1311,1338
2008,1321,1386
2008,1342,1193
2008,1374,1345
2008,1384,1133
2008,1392,1194
2008,1407,1351
2008,1187,1366
2008,1174,1428
2008,1236,1400
2008,1399,1331
2008,1398,1430
2008,1459,1376
2008,1225,1335
2008,1145,1240
2008,1379,1624
2008,1418,1476
2008,1367,1245
2008,1249,1503
2008,1202,1297
2008,1223,1306
2008,1123,1279
2008,1183,1262
2008,1105,1334
2008,1108,1147
2008,1170,1116
2008,1240,1194
2008,1290,1459
2008,1212,1187
2008,1316,1046
2009,1181,1973
2009,1204,1201
2009,1222,1679
2009,1318,1522
2009,1275,1510
2009,1276,1740
2009,1356,1541
2009,1417,1849
2009,1451,1630
2009,1113,1828
2009,1114,1661
2009,1116,1502
2009,1120,1807
2009,1125,1483
2009,1130,1723
2009,1132,1545
2009,1133,1620
2009,1140,1762
2009,1141,1381
2009,1150,1439
2009,1155,1691
2009,1158,1658
2009,1160,1336
2009,1161,1365
2009,1162,1348
2009,1163,1999
2009,1165,1580
2009,1182,1707
2009,1194,1196
2009,1196,1694
2009,1198,1424
2009,1201,1394
2009,1203,1426
2009,1208,1506
2009,1210,1558
2009,1221,1546
2009,1224,1170
2009,1228,1750
2009,1233,1313
2009,1234,1574
2009,1235,1526
2009,1243,1718
2009,1244,1110
2009,1248,1241
2009,1263,1191
2009,1266,1789
2009,1268,1775
2009,1279,1594
2009,1291,1540
2009,1307,1760
2009,1315,1420
2009,1328,1918
2009,1329,1825
2009,1332,1474
2009,1336,1712
2009,1338,1984
2009,1345,1906
2009,1346,1427
2009,1348,1689
2009,1353,1422
2009,1362,1288
2009,1363,1420
2009,1371,1631
2009,1375,1622
2009,1376,1696
2009,1378,1429
2009,1382,1483
2009,1385,1601
2009,1386,1568
2009,1390,1657
2009,1392,1423
2009,1395,1447
2009,1396,1775
2009,1400,1776
2009,1402,1397
2009,1403,1564
2009,1406,1401
2009,1419,1327
2009,1423,1282
2009,1430,1420
2009,1431,1651
2009,1437,1989
2009,1439,1708
2009,1440,1515
2009,1448,1807
2009,1454,1541
2009,1461,1613
2009,1462,1802
2009,1103,1632
2009,1119,1389
2009,1123,1356
2009,1138,1579
2009,1139,1786
2009,1143,1695
2009,1156,1781
2009,1190,1561
2009,1191,1560
2009,1199,1825
2009,1206,1632
2009,1220,1590
2009,1229,1707
2009,1231,1390
2009,1247,1615
2009,1250,1302
2009,1256,1514
2009,1261,1827
2009,1264,1443
2009,1272,2024
2009,1278,1696
2009,1280,1805
2009,1281,1966
2009,1296,1273
2009,1301,1635
2009,1305,1678
2009,1308,1563
2009,1314,2119
2009,1320,1765
2009,1339,1533
2009,1340,1600
2009,1397,1759
2009,1408,1546
2009,1409,1776
2009,1412,1696
2009,1424,1661
2009,1425,1825
2009,1450,1710
2009,1452,1804
2009,1102,1327
2009,1153,1587
2009,1166,1816
2009,1168,1415
2009,1173,1775
2009,1188,1234
2009,1242,1916
2009,1259,1346
2009,1273,1376
2009,1277,2038
2009,1292,1476
2009,1298,1435
2009,1304,1640
2009,1310,1724
2009,1313,1370
2009,1321,1656
2009,1323,1711
2009,1325,1395
2009,1330,1677
2009,1366,1333
2009,1401,1796
2009,1413,1344
2009,1416,1456
2009,1433,1721
2009,1435,1714
2009,1438,1567
2009,1455,1622
2009,1458,1750
2009,1110,1721
2009,1112,1791
2009,1122,1516
2009,1149,1205
2009,1159,1307
2009,1172,1706
2009,1177,1382
2009,1207,1625
2009,1218,1346
2009,1245,1575
2009,1260,1405
2009,1283,1417
2009,1288,1582
2009,1324,1600
2009,1373,1835
2009,1388,1753
2009,1429,1754
2009,1124,1696
2009,1131,1495
2009,1180,1430
2009,1184,1448
2009,1193,1488
2009,1211,1896
2009,1241,1484
2009,1249,1370
2009,1255,1303
2009,1286,1397
2009,1344,1710
2009,1352,1644
2009,1360,1478
2009,1379,1438
2009,1391,1297
2009,1393,1912
2009,1399,1264
2009,1415,1431
2009,1421,1417
2009,1428,1795
2009,1434,1416
2009,1436,1651
2009,1444,1276
2009,1449,1882
2009,1104,1691
2009,1107,1369
2009,1111,1368
2009,1117,1237
2009,1135,1299
2009,1179,1499
2009,1186,1312
2009,1187,1356
2009,1217,1400
2009,1227,1567
2009,1282,1173
2009,1311,1551
2009,1447,1441
2009,1456,1361
2009,1147,1224
2009,1152,1421
2009,1195,1231
2009,1214,1356
2009,1252,1516
2009,1254,1400
2009,1270,1271
2009,1285,1477
2009,1317,1588
2009,1326,1792
2009,1349,1383
2009,1351,1593
2009,1142,1235
2009,1167,1281
2009,1174,1400
2009,1274,1689
2009,1322,1239
2009,1374,1365
2009,1398,1419
2009,1407,1619
2009,1420,1477
2009,1129,1517
2009,1136,1266
2009,1144,1392
2009,1145,1409
2009,1146,1204
2009,1178,1258
2009,1216,1193
2009,1225,1528
2009,1236,1401
2009,1240,1208
2009,1246,1647
2009,1253,1434
2009,1257,2039
2009,1265,1318
2009,1293,1544
2009,1335,1324
2009,1361,1770
2009,1384,1139
2009,1387,1604
2009,1404,1556
2009,1453,1648
2009,1459,1492
2009,1106,1505
2009,1197,1248
2009,1343,1381
2009,1342,1322
2009,1350,1632
2009,1359,1422
2009,1463,1415
2009,1137,1245
2009,1148,1320
2009,1154,1561
2009,1171,1320
2009,1237,1419
2009,1251,1495
2009,1295,1705
2009,1418,1329
2009,1294,1382
2009,1334,1529
2009,1383,1299
2009,1389,1427
2009,1443,1787
2009,1370,1556
2009,1157,1221
2009,1299,1322
2009,1364,1524
2009,1369,1036
2009,1394,1511
2009,1441,1436
2009,1126,1306
2009,1127,1677
2009,1212,995
2009,1238,1461
2009,1267,1482
2009,1284,1257
2009,1309,1293
2009,1358,1526
2009,1426,1434
2009,1442,1232
2009,1287,1567
2009,1333,1554
2009,1355,1299
2009,1357,1517
2009,1365,1513
2009,1368,1387
2009,1372,1662
2009,1381,1358
2009,1170,1067
2009,1219,1260
2009,1306,1473
2009,1405,1276
2009,1175,1199
2009,1183,1305
2009,1205,1327
2009,1239,1507
2009,1427,1478
2009,1176,1470
2009,1189,1329
2009,1209,1449
2009,1226,1458
2009,1271,1073
2009,1319,1309
2009,1331,1491
2009,1347,1607
2009,1414,1429
2009,1445,1114
2009,1232,1555
2009,1410,1246
2009,1192,1176
2009,1200,1215
2009,1169,1583
2009,1460,1669
2009,1269,1548
2009,1354,1412
2009,1105,1118
2009,1115,1298
2009,1316,1245
2009,1464,1437
2009,1151,1528
2009,1367,1326
2009,1377,1417
2009,1337,1337
2009,1164,1384
2009,1223,1171
2009,1341,1331
2009,1380,1159
2009,1457,1380
2009,1258,1177
2009,1411,1196
2009,1290,1163
2009,1422,1223
2009,1185,1324
2009,1300,1131
2009,1108,1055
2009,1312,924
2009,1202,1208
2010,1143,1828
2010,1314,1635
2010,1326,1946
2010,1393,1932
2010,1301,1711
2010,1111,1637
2010,1113,1750
2010,1116,1530
2010,1120,1589
2010,1123,1391
2010,1124,1936
2010,1125,1508
2010,1129,1497
2010,1130,1598
2010,1135,1290
2010,1140,1833
2010,1150,1552
2010,1155,1720
2010,1157,1578
2010,1160,1594
2010,1161,1535
2010,1163,1645
2010,1181,2132
2010,1182,1563
2010,1193,1672
2010,1206,1533
2010,1207,1816
2010,1208,1616
2010,1217,1598
2010,1218,1335
2010,1225,1508
