	index	StrengthPoints	Wins	Wins last 40 days	ast	blk	dr	fga	fga3	fgm	fgm3	fta	ftm	losses	or	pf	points_against	points_for	stl	to	Season	TeamID
152	20031270	0.0	13.0	6.0	345.0	110.0	628.0	1477.0	517.0	645.0	187.0	546.0	373.0	14.0	331.0	579.0	1892.0	1850.0	196.0	457.0	2003	1270
153	20031271	0.0	5.0	2.0	278.0	69.0	534.0	1570.0	651.0	602.0	222.0	456.0	334.0	23.0	352.0	593.0	2000.0	1760.0	176.0	426.0	2003	1271
154	20031272	49.0	23.0	10.0	482.0	147.0	753.0	1740.0	582.0	762.0	203.0	664.0	434.0	6.0	408.0	544.0	1909.0	2161.0	214.0	400.0	2003	1272
155	20031273	4.0	22.0	10.0	459.0	119.0	728.0	1629.0	497.0	768.0	188.0	666.0	462.0	6.0	391.0	481.0	2042.0	2186.0	185.0	465.0	2003	1273
156	20031274	12.0	11.0	2.0	393.0	119.0	648.0	1627.0	513.0	692.0	171.0	559.0	401.0	17.0	370.0	559.0	1924.0	1956.0	272.0	463.0	2003	1274
157	20031275	19.0	12.0	4.0	297.0	48.0	541.0	1286.0	530.0	539.0	171.0	472.0	327.0	15.0	244.0	503.0	1604.0	1576.0	159.0	313.0	2003	1275
158	20031276	31.0	17.0	4.0	365.0	104.0	683.0	1629.0	525.0	706.0	188.0	635.0	470.0	13.0	356.0	551.0	2018.0	2070.0	164.0	424.0	2003	1276
159	20031277	66.0	19.0	7.0	422.0	115.0	752.0	1584.0	415.0	714.0	152.0	686.0	504.0	12.0	331.0	621.0	1890.0	2084.0	198.0	451.0	2003	1277
160	20031278	19.0	16.0	4.0	457.0	180.0	695.0	1660.0	582.0	722.0	212.0	612.0	428.0	12.0	367.0	569.0	2010.0	2084.0	206.0	428.0	2003	1278
161	20031279	20.0	14.0	2.0	388.0	58.0	608.0	1487.0	489.0	679.0	182.0	541.0	393.0	15.0	293.0	582.0	1846.0	1933.0	187.0	395.0	2003	1279
162	20031280	69.0	21.0	8.0	435.0	112.0	738.0	1674.0	486.0	790.0	167.0	529.0	358.0	9.0	380.0	477.0	1805.0	2105.0	262.0	469.0	2003	1280
163	20031281	63.0	21.0	8.0	426.0	134.0	803.0	1835.0	650.0	811.0	232.0	563.0	371.0	10.0	418.0	523.0	2061.0	2225.0	177.0	422.0	2003	1281
164	20031282	0.0	9.0	5.0	349.0	78.0	612.0	1669.0	766.0	678.0	272.0	522.0	340.0	20.0	339.0	529.0	2182.0	1968.0	169.0	360.0	2003	1282
165	20031283	0.0	17.0	4.0	293.0	107.0	649.0	1569.0	350.0	685.0	125.0	653.0	436.0	12.0	365.0	584.0	1782.0	1931.0	212.0	391.0	2003	1283
166	20031284	0.0	15.0	5.0	401.0	76.0	702.0	1472.0	530.0	629.0	177.0	603.0	413.0	13.0	231.0	475.0	1878.0	1848.0	221.0	418.0	2003	1284
167	20031285	13.0	12.0	4.0	341.0	117.0	651.0	1581.0	611.0	680.0	219.0	529.0	373.0	16.0	301.0	603.0	2006.0	1952.0	164.0	389.0	2003	1285
168	20031286	1.0	9.0	2.0	319.0	45.0	539.0	1251.0	443.0	540.0	157.0	473.0	338.0	16.0	216.0	405.0	1637.0	1575.0	134.0	352.0	2003	1286
169	20031287	0.0	17.0	6.0	380.0	59.0	569.0	1499.0	411.0	743.0	157.0	560.0	424.0	9.0	300.0	451.0	1959.0	2067.0	193.0	363.0	2003	1287
170	20031288	0.0	7.0	3.0	308.0	57.0	598.0	1684.0	504.0	686.0	174.0	664.0	431.0	22.0	417.0	598.0	2212.0	1977.0	184.0	459.0	2003	1288
171	20031289	0.0	4.0	2.0	226.0	74.0	525.0	1280.0	418.0	502.0	117.0	514.0	325.0	20.0	270.0	436.0	1807.0	1446.0	157.0	422.0	2003	1289
172	20031290	1.0	14.0	9.0	417.0	73.0	574.0	1834.0	771.0	731.0	272.0	452.0	317.0	13.0	466.0	485.0	2012.0	2051.0	244.0	315.0	2003	1290
173	20031291	0.0	11.0	3.0	315.0	82.0	549.0	1506.0	554.0	581.0	179.0	537.0	374.0	16.0	333.0	577.0	1881.0	1715.0	225.0	407.0	2003	1291
174	20031292	5.0	14.0	6.0	330.0	66.0	691.0	1492.0	499.0	687.0	181.0	526.0	358.0	14.0	293.0	571.0	1911.0	1913.0	150.0	452.0	2003	1292
175	20031293	4.0	15.0	5.0	428.0	123.0	652.0	1607.0	547.0	737.0	182.0	514.0	365.0	12.0	365.0	476.0	1878.0	2021.0	189.0	370.0	2003	1293
176	20031296	0.0	17.0	7.0	393.0	112.0	702.0	1645.0	509.0	755.0	195.0	694.0	453.0	14.0	403.0	614.0	2164.0	2158.0	236.0	527.0	2003	1296
177	20031298	0.0	7.0	2.0	321.0	66.0	564.0	1316.0	455.0	542.0	150.0	490.0	321.0	19.0	277.0	517.0	1720.0	1555.0	183.0	448.0	2003	1298
178	20031299	0.0	1.0	1.0	237.0	37.0	535.0	1469.0	475.0	573.0	158.0	475.0	278.0	25.0	315.0	487.0	2097.0	1582.0	164.0	445.0	2003	1299
179	20031301	29.0	18.0	6.0	440.0	92.0	661.0	1600.0	675.0	730.0	239.0	614.0	473.0	12.0	292.0	560.0	2040.0	2172.0	233.0	426.0	2003	1301
180	20031304	7.0	11.0	2.0	325.0	93.0	755.0	1668.0	485.0	665.0	133.0	581.0	376.0	18.0	354.0	532.0	1990.0	1839.0	182.0	417.0	2003	1304
181	20031305	4.0	17.0	7.0	346.0	113.0	753.0	1741.0	512.0	755.0	181.0	839.0	598.0	13.0	387.0	626.0	2155.0	2289.0	199.0	385.0	2003	1305
182	20031306	0.0	5.0	2.0	320.0	43.0	631.0	1531.0	606.0	609.0	199.0	673.0	417.0	23.0	327.0	574.0	2168.0	1834.0	193.0	454.0	2003	1306
183	20031307	11.0	9.0	3.0	315.0	71.0	577.0	1494.0	591.0	621.0	213.0	575.0	424.0	18.0	281.0	493.0	2002.0	1879.0	154.0	323.0	2003	1307
184	20031308	11.0	19.0	6.0	349.0	113.0	660.0	1609.0	470.0	720.0	163.0	602.0	444.0	9.0	345.0	458.0	1890.0	2047.0	185.0	376.0	2003	1308
185	20031309	0.0	13.0	3.0	326.0	102.0	637.0	1489.0	364.0	662.0	145.0	604.0	408.0	14.0	363.0	468.0	1895.0	1877.0	163.0	447.0	2003	1309
186	20031310	0.0	17.0	7.0	413.0	94.0	664.0	1632.0	444.0	756.0	146.0	737.0	505.0	12.0	394.0	508.0	2170.0	2163.0	220.0	423.0	2003	1310
187	20031311	0.0	2.0		261.0	22.0	549.0	1329.0	421.0	507.0	142.0	430.0	286.0	25.0	276.0	516.0	1880.0	1442.0	150.0	482.0	2003	1311
188	20031313	1.0	14.0	5.0	281.0	119.0	659.0	1521.0	426.0	644.0	130.0	632.0	408.0	15.0	340.0	548.0	1884.0	1826.0	226.0	497.0	2003	1313
189	20031314	66.0	17.0	6.0	490.0	150.0	738.0	1890.0	746.0	809.0	259.0	604.0	400.0	15.0	380.0	552.0	2267.0	2277.0	261.0	480.0	2003	1314
190	20031317	5.0	5.0		333.0	97.0	621.0	1505.0	449.0	633.0	149.0	535.0	380.0	21.0	313.0	575.0	2064.0	1795.0	162.0	450.0	2003	1317
191	20031318	1.0	14.0	4.0	385.0	84.0	637.0	1767.0	616.0	749.0	196.0	583.0	399.0	15.0	383.0	643.0	2101.0	2093.0	267.0	442.0	2003	1318
192	20031319	0.0	13.0	4.0	389.0	77.0	648.0	1475.0	548.0	671.0	212.0	484.0	310.0	13.0	272.0	515.0	1874.0	1864.0	132.0	431.0	2003	1319
193	20031320	0.0	10.0	5.0	376.0	47.0	617.0	1383.0	558.0	619.0	210.0	458.0	311.0	17.0	219.0	446.0	1855.0	1759.0	134.0	358.0	2003	1320
194	20031321	18.0	12.0	4.0	429.0	81.0	585.0	1455.0	631.0	624.0	199.0	529.0	369.0	17.0	277.0	513.0	1905.0	1816.0	200.0	373.0	2003	1321
195	20031322	0.0	6.0	3.0	293.0	105.0	606.0	1533.0	333.0	603.0	90.0	612.0	386.0	21.0	376.0	589.0	1917.0	1682.0	215.0	503.0	2003	1322
196	20031323	57.0	22.0	4.0	524.0	175.0	833.0	1881.0	675.0	844.0	257.0	708.0	538.0	9.0	353.0	503.0	2207.0	2483.0	231.0	396.0	2003	1323
197	20031324	2.0	15.0	6.0	357.0	85.0	613.0	1527.0	510.0	692.0	171.0	662.0	457.0	11.0	327.0	482.0	1943.0	2012.0	197.0	364.0	2003	1324
198	20031325	0.0	14.0	8.0	426.0	76.0	701.0	1588.0	513.0	722.0	186.0	747.0	509.0	16.0	304.0	572.0	2240.0	2139.0	189.0	457.0	2003	1325
199	20031326	40.0	17.0	7.0	360.0	60.0	713.0	1615.0	441.0	663.0	151.0	733.0	520.0	14.0	359.0	566.0	1998.0	1997.0	162.0	430.0	2003	1326
200	20031328	74.0	24.0	9.0	425.0	113.0	749.0	1696.0	569.0	758.0	224.0	558.0	395.0	6.0	364.0	558.0	1805.0	2135.0	208.0	354.0	2003	1328
201	20031329	58.0	20.0	4.0	355.0	162.0	698.0	1607.0	376.0	715.0	141.0	648.0	422.0	9.0	359.0	584.0	1804.0	1993.0	255.0	425.0	2003	1329
202	20031330	12.0	12.0	3.0	384.0	75.0	644.0	1559.0	495.0	627.0	158.0	551.0	387.0	15.0	377.0	495.0	1744.0	1799.0	223.0	359.0	2003	1330
203	20031331	1.0	17.0	4.0	415.0	123.0	685.0	1525.0	557.0	673.0	206.0	677.0	505.0	10.0	324.0	532.0	1899.0	2057.0	143.0	389.0	2003	1331
204	20031332	42.0	23.0	8.0	559.0	89.0	784.0	1984.0	736.0	915.0	288.0	661.0	513.0	9.0	364.0	670.0	2367.0	2631.0	257.0	487.0	2003	1332
205	20031333	0.0	12.0	2.0	361.0	95.0	667.0	1537.0	408.0	641.0	122.0	611.0	418.0	15.0	304.0	447.0	1876.0	1822.0	143.0	367.0	2003	1333
206	20031334	16.0	12.0	1.0	330.0	76.0	651.0	1584.0	584.0	656.0	190.0	485.0	344.0	16.0	313.0	552.0	1848.0	1846.0	162.0	378.0	2003	1334
207	20031335	0.0	22.0	12.0	401.0	58.0	653.0	1391.0	590.0	648.0	243.0	507.0	356.0	5.0	252.0	480.0	1604.0	1895.0	194.0	351.0	2003	1335
208	20031336	22.0	7.0	2.0	320.0	107.0	567.0	1589.0	524.0	637.0	172.0	435.0	320.0	21.0	323.0	571.0	2040.0	1766.0	165.0	445.0	2003	1336
209	20031337	4.0	15.0	4.0	378.0	87.0	634.0	1738.0	568.0	804.0	220.0	507.0	367.0	13.0	304.0	520.0	2204.0	2195.0	191.0	364.0	2003	1337
210	20031338	50.0	26.0	10.0	533.0	123.0	761.0	1605.0	533.0	806.0	191.0	684.0	435.0	4.0	339.0	539.0	1765.0	2238.0	242.0	453.0	2003	1338
211	20031339	8.0	10.0	2.0	372.0	68.0	528.0	1457.0	571.0	596.0	191.0	607.0	443.0	17.0	223.0	588.0	1978.0	1826.0	196.0	384.0	2003	1339
212	20031340	0.0	4.0	1.0	249.0	67.0	559.0	1233.0	357.0	487.0	117.0	499.0	335.0	21.0	250.0	505.0	1652.0	1426.0	128.0	451.0	2003	1340
213	20031341	1.0	17.0	8.0	344.0	44.0	770.0	1630.0	457.0	714.0	144.0	673.0	470.0	12.0	312.0	570.0	2073.0	2042.0	192.0	425.0	2003	1341
214	20031343	0.0	15.0	8.0	379.0	44.0	528.0	1298.0	585.0	602.0	200.0	425.0	292.0	11.0	217.0	466.0	1621.0	1696.0	189.0	307.0	2003	1343
215	20031344	19.0	16.0	6.0	430.0	166.0	656.0	1670.0	566.0	721.0	192.0	580.0	456.0	13.0	352.0	504.0	1982.0	2090.0	253.0	415.0	2003	1344
216	20031345	65.0	18.0	4.0	343.0	82.0	657.0	1523.0	434.0	665.0	143.0	714.0	536.0	10.0	291.0	555.0	1827.0	2009.0	201.0	387.0	2003	1345
217	20031346	0.0	16.0	8.0	467.0	71.0	648.0	1630.0	522.0	736.0	185.0	621.0	424.0	12.0	330.0	599.0	2062.0	2081.0	214.0	434.0	2003	1346
218	20031347	1.0	10.0	5.0	278.0	99.0	696.0	1735.0	563.0	642.0	186.0	630.0	423.0	20.0	359.0	586.0	2200.0	1893.0	166.0	430.0	2003	1347
219	20031348	10.0	18.0	6.0	384.0	70.0	667.0	1779.0	514.0	710.0	157.0	706.0	472.0	11.0	446.0	588.0	2037.0	2049.0	239.0	398.0	2003	1348
220	20031349	7.0	17.0	6.0	413.0	87.0	635.0	1480.0	436.0	682.0	169.0	582.0	434.0	10.0	291.0	553.0	1902.0	1967.0	218.0	446.0	2003	1349
221	20031350	27.0	15.0	3.0	365.0	111.0	624.0	1539.0	545.0	641.0	186.0	530.0	372.0	13.0	312.0	511.0	1744.0	1840.0	185.0	343.0	2003	1350
222	20031351	0.0	12.0	3.0	370.0	97.0	639.0	1596.0	643.0	667.0	194.0	473.0	347.0	16.0	307.0	504.0	1920.0	1875.0	203.0	375.0	2003	1351
223	20031352	0.0	9.0	4.0	302.0	55.0	547.0	1402.0	498.0	657.0	187.0	478.0	343.0	17.0	247.0	479.0	1942.0	1844.0	140.0	352.0	2003	1352
224	20031353	26.0	12.0	3.0	350.0	147.0	626.0	1706.0	559.0	674.0	186.0	548.0	360.0	16.0	389.0	587.0	1932.0	1894.0	258.0	382.0	2003	1353
225	20031354	0.0	20.0	8.0	308.0	87.0	728.0	1631.0	464.0	744.0	155.0	774.0	541.0	10.0	389.0	622.0	2138.0	2184.0	240.0	584.0	2003	1354
226	20031356	19.0	24.0	10.0	407.0	96.0	674.0	1736.0	475.0	821.0	183.0	582.0	411.0	6.0	325.0	580.0	2043.0	2236.0	239.0	375.0	2003	1356
227	20031357	0.0	7.0	3.0	382.0	62.0	573.0	1768.0	515.0	733.0	174.0	410.0	290.0	21.0	363.0	555.0	2167.0	1930.0	250.0	431.0	2003	1357
228	20031358	0.0	21.0	10.0	421.0	151.0	701.0	1441.0	488.0	656.0	175.0	635.0	451.0	6.0	291.0	529.0	1762.0	1938.0	211.0	424.0	2003	1358
229	20031359	0.0	12.0	5.0	427.0	40.0	632.0	1260.0	657.0	591.0	243.0	383.0	278.0	15.0	164.0	476.0	1752.0	1703.0	126.0	403.0	2003	1359
230	20031360	9.0	17.0	8.0	459.0	96.0	738.0	1499.0	505.0	706.0	194.0	737.0	485.0	11.0	323.0	564.0	2004.0	2091.0	151.0	509.0	2003	1360
231	20031361	12.0	14.0	3.0	384.0	73.0	582.0	1523.0	454.0	705.0	160.0	548.0	373.0	13.0	350.0	546.0	1911.0	1943.0	174.0	402.0	2003	1361
232	20031362	5.0	14.0	6.0	390.0	48.0	595.0	1529.0	509.0	707.0	193.0	473.0	338.0	14.0	297.0	550.0	1927.0	1945.0	151.0	376.0	2003	1362
233	20031363	4.0	5.0	2.0	330.0	25.0	486.0	1505.0	335.0	626.0	107.0	500.0	314.0	21.0	324.0	551.0	1908.0	1673.0	177.0	356.0	2003	1363
234	20031364	2.0	18.0	9.0	397.0	30.0	673.0	1513.0	566.0	670.0	214.0	608.0	450.0	13.0	281.0	561.0	1864.0	2004.0	180.0	384.0	2003	1364
235	20031365	4.0	12.0	2.0	323.0	50.0	650.0	1446.0	467.0	605.0	163.0	531.0	361.0	15.0	319.0	521.0	1855.0	1734.0	149.0	409.0	2003	1365
236	20031366	0.0	3.0	1.0	269.0	88.0	592.0	1689.0	436.0	629.0	117.0	481.0	289.0	24.0	414.0	695.0	2122.0	1664.0	253.0	526.0	2003	1366
237	20031368	0.0	9.0	4.0	300.0	33.0	505.0	1385.0	519.0	550.0	154.0	518.0	350.0	16.0	276.0	530.0	1738.0	1604.0	201.0	342.0	2003	1368
238	20031369	5.0	9.0	2.0	491.0	56.0	612.0	1588.0	492.0	722.0	199.0	461.0	336.0	19.0	272.0	493.0	2124.0	1979.0	148.0	377.0	2003	1369
239	20031371	27.0	17.0	8.0	386.0	95.0	690.0	1637.0	427.0	707.0	136.0	606.0	419.0	12.0	359.0	564.0	1924.0	1969.0	215.0	430.0	2003	1371
240	20031372	2.0	19.0	7.0	332.0	58.0	558.0	1413.0	362.0	670.0	136.0	593.0	426.0	8.0	279.0	515.0	1720.0	1902.0	236.0	360.0	2003	1372
241	20031373	3.0	19.0	6.0	410.0	95.0	724.0	1689.0	490.0	731.0	175.0	756.0	545.0	10.0	424.0	603.0	2051.0	2182.0	206.0	464.0	2003	1373
242	20031374	8.0	17.0	7.0	387.0	149.0	729.0	1729.0	541.0	750.0	167.0	729.0	518.0	13.0	389.0	561.0	2185.0	2185.0	234.0	474.0	2003	1374
243	20031375	0.0	12.0	2.0	324.0	28.0	515.0	1491.0	556.0	647.0	199.0	485.0	336.0	14.0	280.0	481.0	1857.0	1829.0	217.0	332.0	2003	1375
244	20031376	3.0	12.0	5.0	388.0	92.0	603.0	1592.0	487.0	671.0	144.0	517.0	353.0	16.0	307.0	487.0	1883.0	1839.0	234.0	373.0	2003	1376
245	20031378	12.0	14.0	4.0	437.0	129.0	707.0	1627.0	506.0	697.0	170.0	530.0	338.0	14.0	356.0	519.0	1911.0	1902.0	239.0	424.0	2003	1378
246	20031379	22.0	13.0	3.0	381.0	99.0	720.0	1641.0	411.0	675.0	117.0	687.0	472.0	16.0	375.0	550.0	2033.0	1939.0	184.0	447.0	2003	1379
247	20031380	0.0	7.0	4.0	353.0	113.0	644.0	1676.0	491.0	686.0	142.0	480.0	301.0	20.0	384.0	501.0	1931.0	1815.0	181.0	421.0	2003	1380
248	20031381	0.0	9.0	3.0	342.0	78.0	546.0	1323.0	424.0	615.0	162.0	484.0	347.0	17.0	220.0	530.0	1890.0	1739.0	193.0	390.0	2003	1381
249	20031382	0.0	13.0	3.0	417.0	63.0	584.0	1773.0	729.0	753.0	271.0	486.0	369.0	14.0	347.0	539.0	2109.0	2146.0	220.0	335.0	2003	1382
250	20031383	2.0	14.0	9.0	466.0	115.0	648.0	1708.0	625.0	785.0	223.0	704.0	488.0	16.0	365.0	663.0	2281.0	2281.0	269.0	531.0	2003	1383
251	20031384	0.0	14.0	5.0	377.0	65.0	622.0	1565.0	479.0	681.0	172.0	557.0	378.0	14.0	280.0	496.0	1955.0	1912.0	210.0	435.0	2003	1384
252	20031385	26.0	16.0	5.0	343.0	128.0	610.0	1827.0	529.0	741.0	168.0	632.0	420.0	13.0	487.0	576.0	2017.0	2070.0	280.0	374.0	2003	1385
253	20031386	14.0	23.0	7.0	406.0	161.0	700.0	1578.0	634.0	703.0	233.0	599.0	409.0	6.0	324.0	544.0	1719.0	2048.0	209.0	375.0	2003	1386
254	20031387	51.0	16.0	8.0	357.0	74.0	620.0	1463.0	477.0	636.0	163.0	504.0	334.0	13.0	251.0	525.0	1760.0	1769.0	176.0	321.0	2003	1387
255	20031388	2.0	14.0	4.0	331.0	97.0	691.0	1415.0	419.0	634.0	156.0	703.0	499.0	15.0	278.0	637.0	1891.0	1923.0	185.0	490.0	2003	1388
256	20031389	3.0	10.0	4.0	372.0	111.0	621.0	1863.0	589.0	782.0	199.0	520.0	369.0	19.0	415.0	641.0	2264.0	2132.0	235.0	433.0	2003	1389
257	20031390	85.0	23.0	7.0	454.0	104.0	779.0	1799.0	601.0	795.0	215.0	644.0	435.0	8.0	426.0	574.0	2076.0	2240.0	171.0	444.0	2003	1390
258	20031391	0.0	6.0	2.0	299.0	49.0	490.0	1662.0	461.0	659.0	143.0	529.0	395.0	20.0	380.0	488.0	2107.0	1856.0	282.0	381.0	2003	1391
259	20031392	0.0	11.0	3.0	322.0	56.0	551.0	1341.0	337.0	583.0	113.0	571.0	392.0	15.0	290.0	446.0	1754.0	1671.0	177.0	409.0	2003	1392
260	20031393	60.0	24.0	9.0	434.0	211.0	780.0	1804.0	460.0	848.0	152.0	685.0	475.0	5.0	415.0	481.0	2027.0	2323.0	241.0	395.0	2003	1393
261	20031394	0.0	11.0	5.0	343.0	57.0	603.0	1544.0	333.0	691.0	105.0	634.0	465.0	15.0	324.0	503.0	2074.0	1952.0	200.0	443.0	2003	1394
262	20031395	2.0	9.0	2.0	403.0	59.0	706.0	1707.0	613.0	726.0	198.0	728.0	496.0	19.0	367.0	588.0	2252.0	2146.0	194.0	432.0	2003	1395
263	20031396	32.0	15.0	9.0	313.0	106.0	639.0	1778.0	739.0	724.0	245.0	462.0	309.0	15.0	383.0	494.0	2010.0	2002.0	275.0	301.0	2003	1396
264	20031397	34.0	17.0	6.0	441.0	92.0	685.0	1472.0	471.0	672.0	175.0	551.0	401.0	11.0	311.0	494.0	1852.0	1920.0	166.0	422.0	2003	1397
265	20031398	0.0	1.0		330.0	96.0	528.0	1551.0	530.0	657.0	173.0	477.0	318.0	24.0	270.0	550.0	2307.0	1805.0	211.0	427.0	2003	1398
266	20031399	4.0	17.0	8.0	456.0	101.0	716.0	1541.0	406.0	736.0	149.0	711.0	513.0	12.0	341.0	586.0	2026.0	2134.0	201.0	513.0	2003	1399
267	20031400	54.0	22.0	8.0	406.0	108.0	732.0	1748.0	470.0	784.0	164.0	666.0	476.0	6.0	453.0	570.0	1923.0	2208.0	179.0	376.0	2003	1400
268	20031401	21.0	14.0	3.0	447.0	59.0	724.0	1653.0	543.0	706.0	197.0	588.0	406.0	14.0	300.0	553.0	2050.0	2015.0	170.0	417.0	2003	1401
269	20031402	3.0	15.0	5.0	385.0	91.0	604.0	1446.0	603.0	642.0	214.0	614.0	434.0	12.0	301.0	542.0	1847.0	1932.0	251.0	447.0	2003	1402
270	20031403	40.0	18.0	6.0	490.0	75.0	687.0	1826.0	314.0	853.0	101.0	604.0	399.0	12.0	351.0	496.0	2016.0	2206.0	258.0	330.0	2003	1403
271	20031404	4.0	10.0	3.0	377.0	65.0	521.0	1410.0	542.0	644.0	180.0	461.0	312.0	14.0	247.0	490.0	1892.0	1780.0	203.0	369.0	2003	1404
272	20031405	10.0	13.0	4.0	382.0	84.0	621.0	1585.0	640.0	713.0	248.0	542.0	360.0	16.0	320.0	586.0	2043.0	2034.0	212.0	466.0	2003	1405
273	20031406	0.0	4.0		375.0	137.0	643.0	1401.0	350.0	588.0	118.0	419.0	297.0	24.0	270.0	462.0	2016.0	1591.0	162.0	572.0	2003	1406
274	20031407	0.0	25.0	9.0	452.0	156.0	741.0	1960.0	850.0	847.0	284.0	586.0	403.0	5.0	452.0	498.0	2117.0	2381.0	286.0	412.0	2003	1407
275	20031408	0.0	15.0	6.0	474.0	97.0	701.0	1703.0	481.0	796.0	175.0	547.0	364.0	15.0	349.0	516.0	2036.0	2131.0	229.0	433.0	2003	1408
276	20031409	0.0	22.0	11.0	458.0	155.0	800.0	1768.0	568.0	818.0	206.0	601.0	437.0	9.0	346.0	537.0	2023.0	2279.0	235.0	444.0	2003	1409
277	20031410	0.0	6.0	2.0	315.0	28.0	577.0	1461.0	439.0	574.0	131.0	517.0	307.0	20.0	337.0	506.0	1796.0	1586.0	175.0	389.0	2003	1410
278	20031411	0.0	18.0	6.0	426.0	67.0	744.0	1658.0	555.0	742.0	178.0	842.0	522.0	12.0	395.0	549.0	2125.0	2184.0	193.0	457.0	2003	1411
279	20031412	14.0	18.0	7.0	447.0	81.0	662.0	1918.0	592.0	850.0	192.0	622.0	418.0	12.0	376.0	635.0	2176.0	2310.0	354.0	436.0	2003	1412
280	20031414	4.0	19.0	9.0	332.0	74.0	632.0	1500.0	437.0	667.0	164.0	601.0	440.0	9.0	318.0	548.0	1834.0	1938.0	198.0	405.0	2003	1414
281	20031415	2.0	5.0	2.0	277.0	33.0	474.0	1218.0	403.0	518.0	141.0	448.0	326.0	18.0	246.0	490.0	1712.0	1503.0	130.0	389.0	2003	1415
282	20031416	3.0	20.0	5.0	437.0	95.0	745.0	1736.0	560.0	784.0	200.0	621.0	456.0	11.0	379.0	582.0	2041.0	2224.0	252.0	478.0	2003	1416
283	20031417	25.0	10.0	6.0	424.0	94.0	721.0	1754.0	449.0	806.0	166.0	578.0	403.0	19.0	342.0	551.0	2280.0	2181.0	162.0	468.0	2003	1417
284	20031418	12.0	19.0	6.0	415.0	110.0	643.0	1637.0	587.0	765.0	190.0	620.0	409.0	9.0	361.0	526.0	1946.0	2129.0	223.0	432.0	2003	1418
285	20031419	2.0	11.0	5.0	345.0	89.0	601.0	1676.0	416.0	700.0	118.0	670.0	410.0	16.0	415.0	600.0	2042.0	1928.0	243.0	454.0	2003	1419
286	20031420	0.0	7.0	1.0	359.0	74.0	621.0	1454.0	346.0	627.0	97.0	525.0	352.0	20.0	324.0	511.0	1885.0	1703.0	199.0	437.0	2003	1420
287	20031421	0.0	13.0	6.0	378.0	87.0	672.0	1647.0	522.0	707.0	188.0	607.0	463.0	16.0	356.0	554.0	2275.0	2065.0	205.0	470.0	2003	1421
288	20031422	2.0	6.0	1.0	386.0	101.0	637.0	1655.0	500.0	729.0	177.0	450.0	324.0	22.0	322.0	559.0	2122.0	1959.0	195.0	454.0	2003	1422
289	20031423	2.0	24.0	11.0	440.0	57.0	694.0	1692.0	552.0	781.0	203.0	546.0	376.0	6.0	299.0	553.0	1788.0	2141.0	276.0	344.0	2003	1423
290	20031424	19.0	21.0	8.0	446.0	102.0	689.0	1737.0	505.0	819.0	183.0	733.0	522.0	10.0	330.0	612.0	2187.0	2343.0	274.0	454.0	2003	1424
291	20031425	38.0	13.0	5.0	411.0	105.0	693.0	1989.0	575.0	829.0	186.0	645.0	451.0	17.0	466.0	655.0	2296.0	2295.0	275.0	446.0	2003	1425
292	20031426	0.0	14.0	8.0	369.0	80.0	642.0	1432.0	263.0	629.0	68.0	541.0	365.0	13.0	341.0	447.0	1690.0	1691.0	165.0	419.0	2003	1426
293	20031427	0.0	9.0	4.0	313.0	59.0	627.0	1394.0	534.0	559.0	178.0	598.0	424.0	17.0	252.0	527.0	1873.0	1720.0	131.0	428.0	2003	1427
294	20031428	36.0	23.0	8.0	396.0	113.0	696.0	1522.0	563.0	695.0	215.0	564.0	397.0	7.0	304.0	603.0	1800.0	2002.0	140.0	381.0	2003	1428
295	20031429	14.0	22.0	8.0	417.0	60.0	671.0	1558.0	364.0	711.0	121.0	607.0	436.0	8.0	379.0	483.0	1803.0	1979.0	152.0	367.0	2003	1429
296	20031431	0.0	5.0	2.0	350.0	109.0	695.0	1501.0	445.0	654.0	162.0	511.0	347.0	24.0	290.0	559.0	2129.0	1817.0	156.0	509.0	2003	1431
297	20031433	0.0	18.0	7.0	341.0	142.0	732.0	1672.0	490.0	751.0	179.0	553.0	392.0	10.0	336.0	525.0	1903.0	2073.0	176.0	391.0	2003	1433
298	20031434	8.0	20.0	8.0	515.0	116.0	725.0	1599.0	482.0	747.0	165.0	725.0	475.0	10.0	356.0	564.0	1978.0	2134.0	264.0	459.0	2003	1434
299	20031435	16.0	11.0	1.0	413.0	114.0	658.0	1640.0	551.0	717.0	181.0	551.0	383.0	18.0	304.0	558.0	2091.0	1998.0	226.0	465.0	2003	1435
300	20031436	0.0	19.0	8.0	412.0	86.0	746.0	1620.0	449.0	720.0	153.0	567.0	373.0	10.0	376.0	461.0	1831.0	1966.0	199.0	408.0	2003	1436
301	20031437	22.0	15.0	3.0	392.0	102.0	711.0	1772.0	573.0	745.0	200.0	668.0	476.0	15.0	441.0	627.0	2103.0	2166.0	225.0	481.0	2003	1437
302	20031438	63.0	14.0	3.0	412.0	122.0	711.0	1709.0	580.0	763.0	217.0	585.0	385.0	15.0	385.0	584.0	2169.0	2128.0	165.0	471.0	2003	1438
303	20031439	12.0	11.0	3.0	374.0	126.0	635.0	1694.0	512.0	718.0	179.0	633.0	421.0	18.0	431.0	530.0	2124.0	2036.0	204.0	425.0	2003	1439
304	20031440	0.0	8.0	4.0	388.0	95.0	636.0	1568.0	467.0	640.0	132.0	475.0	307.0	19.0	315.0	556.0	1964.0	1719.0	173.0	406.0	2003	1440
